success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed
True,15.9,1.0919012272513173,0.2921182996666508,False,90.55772408332412,458.800693646977,0.00026001040041601667,72.07283501935262,0.06539504480996672,0.6092990230932328,0.004361194246333317,0.004361194246333317,117.23454437532607,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.190700976906767,False,True,22.650000000000002,21.85,22.650000000000002,18.8,32.0,16.150000000000002,0,92.29528222773108,2.1593823365322127,0.97,s4_narrow_passage_easy,M4,10
False,15.700000000000001,1.0530878899515104,0.24134363203316903,True,90.18344086100622,448.67752067241565,0.0,72.07098324784145,0.07270356446938304,0.6030617591521703,0.0015306395581935624,0.0015306395581935624,116.55652637471061,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1969382408478295,False,False,22.3,22.0,22.3,18.6,32.0,16.35,0,88.2544252258752,2.166197352448817,0.99,s4_narrow_passage_easy,M4,11
True,15.8,1.0879078721158635,0.33491777275126566,False,90.49138296126678,465.7072440298527,0.0,72.58803934530948,0.06545935699742493,0.6092240445122415,0.007681840657290573,0.007681840657290573,116.94032265858328,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.190775955487758,False,True,23.35,21.75,23.35,18.7,32.0,16.25,0,91.50150527413084,2.1636845089936596,0.98,s4_narrow_passage_easy,M4,12
False,15.3,1.0691965798978122,0.2472762866603251,True,90.37914384920248,392.6856864614859,0.0010400416016640667,72.18312521361715,0.07270948099415338,0.6030457255302865,0.0021915173950773172,0.0021915173950773172,116.00437689615879,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1969542744697135,False,False,22.3,21.950000000000003,22.3,18.45,32.0,16.75,0,83.35100539113823,2.1721854961677973,1.0,s4_narrow_passage_easy,M4,13
False,15.450000000000001,0.9946604223900466,0.24912724717779988,True,90.48872880333033,415.59464626775735,0.004420176807072283,72.19626040122581,0.07271060782196197,0.6030404294943278,0.002103799130068301,0.002103799130068301,116.52908450643002,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.196959570505672,False,False,22.5,21.6,22.5,18.6,32.0,16.6,0,83.91248082222165,2.168027288248023,0.99,s4_narrow_passage_easy,M4,14
True,15.850000000000001,1.1079174124454538,0.3052442192246653,False,90.98834838305041,465.3861081985513,0.00026001040041601667,72.0851617520954,0.07248856481974512,0.6032323035304238,0.0019863753909016126,0.0019863753909016126,117.36932970868023,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.196767696469576,False,True,22.5,21.950000000000003,22.5,18.7,32.0,16.2,0,91.49326187590144,2.162319296350408,0.975,s4_narrow_passage_easy,M4,15
False,15.700000000000001,1.0626713254479672,0.25682692281941527,True,90.55748817708407,460.5084920045279,0.0,72.04852196388558,0.07256579379172728,0.603174820318447,0.001611022448483788,0.001611022448483788,116.98557506349576,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1968251796815528,False,False,22.200000000000003,21.700000000000003,22.200000000000003,18.6,32.0,16.35,0,89.72858082617431,2.1661857204853376,0.985,s4_narrow_passage_easy,M4,16
True,15.850000000000001,1.0831216436941276,0.3495843991481953,False,91.15706858037484,460.01085917045896,0.00026001040041601667,72.15739682868251,0.0667429288810823,0.608144193453381,0.005360321570924909,0.005360321570924909,117.42852439946124,0,0.0,True,True,True,False,True,True,False,False,True,True,True,2.1918558065466187,False,True,22.05,21.8,22.05,18.7,32.0,16.2,0,91.20940650373554,2.1620049766914646,0.97,s4_narrow_passage_easy,M4,17
False,15.8,1.1024610535922101,0.258265604605559,True,90.78785901033972,462.87941117322896,0.00078003120124805,72.1116193218394,0.06528314062210405,0.6093830274063842,0.0042871458760159456,0.0042871458760159456,117.14434304238289,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1906169725936158,False,False,21.85,21.75,21.85,18.650000000000002,32.0,16.25,0,90.17757215017608,2.164680330919269,0.97,s4_narrow_passage_easy,M4,18
False,15.3,1.0834199974757555,0.24760056985961612,True,90.97719415090857,408.22945640215664,0.0,72.07874378725958,0.06533833788783379,0.6093406869450829,0.00434870690087392,0.00434870690087392,116.65935112295674,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.190659313054917,False,False,22.400000000000002,21.900000000000002,22.400000000000002,18.45,32.0,16.75,0,85.33886745525321,2.171010966951042,1.0,s4_narrow_passage_easy,M4,19
False,15.75,1.0913568636441227,0.24182902777811036,True,90.76206343216744,458.936221457492,0.0,72.0882292702962,0.06529001308272743,0.6093797422563334,0.00442122672027379,0.00442122672027379,117.12273723908453,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1906202577436664,False,False,22.35,22.05,22.35,18.650000000000002,32.0,16.3,0,89.27767905863278,2.1643195801216923,0.98,s4_narrow_passage_easy,M4,20
